"No.","ClientID","Client Name","Place","Diff Pix","Monitor Date","Created Date"
"217","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","36","2016-06-07 18:49:44","2016-06-09 19:25:21"
"218","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","25","2016-06-07 18:50:44","2016-06-09 19:25:21"
"219","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:51:44","2016-06-09 19:25:21"
"220","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 18:52:44","2016-06-09 19:25:21"
"221","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","25","2016-06-07 18:53:44","2016-06-09 19:25:21"
"222","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","21","2016-06-07 18:54:45","2016-06-09 19:25:21"
"223","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 18:55:45","2016-06-09 19:25:21"
"224","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 18:56:45","2016-06-09 19:25:21"
"225","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 18:57:45","2016-06-09 19:25:21"
"226","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 18:58:45","2016-06-09 19:25:21"
"227","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","39","2016-06-07 18:59:45","2016-06-09 19:25:21"
"228","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 19:00:45","2016-06-09 19:25:21"
"229","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:01:45","2016-06-09 19:25:21"
"230","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","20","2016-06-07 19:02:45","2016-06-09 19:25:21"
"231","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","36","2016-06-07 19:03:45","2016-06-09 19:25:21"
"232","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 19:04:45","2016-06-09 19:25:21"
"233","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","21","2016-06-07 19:05:45","2016-06-09 19:25:21"
"234","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:06:45","2016-06-09 19:25:21"
"235","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","37","2016-06-07 19:07:45","2016-06-09 19:25:22"
"236","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","31","2016-06-07 19:08:45","2016-06-09 19:25:22"
"237","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","31","2016-06-07 19:09:45","2016-06-09 19:25:22"
"238","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 19:10:45","2016-06-09 19:25:22"
"239","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:11:45","2016-06-09 19:25:22"
"240","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 19:12:45","2016-06-09 19:25:22"
"241","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 19:13:45","2016-06-09 19:25:22"
"242","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 19:14:45","2016-06-09 19:25:22"
"243","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","22","2016-06-07 19:15:45","2016-06-09 19:25:22"
"244","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:16:45","2016-06-09 19:25:22"
"245","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","39","2016-06-07 19:17:45","2016-06-09 19:25:22"
"246","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 19:18:45","2016-06-09 19:25:22"
"247","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","25","2016-06-07 19:19:45","2016-06-09 19:25:22"
"248","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 19:20:45","2016-06-09 19:25:22"
"249","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:21:45","2016-06-09 19:25:22"
"250","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","22","2016-06-07 19:22:45","2016-06-09 19:25:22"
"251","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 19:23:45","2016-06-09 19:25:22"
"252","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 19:24:45","2016-06-09 19:25:22"
"253","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 19:25:45","2016-06-09 19:25:22"
"254","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:26:45","2016-06-09 19:25:22"
"255","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","31","2016-06-07 19:27:45","2016-06-09 19:25:22"
"256","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","36","2016-06-07 19:28:45","2016-06-09 19:25:22"
"257","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","26","2016-06-07 19:29:45","2016-06-09 19:25:22"
"258","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","31","2016-06-07 19:30:45","2016-06-09 19:25:22"
"259","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:31:45","2016-06-09 19:25:22"
"260","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 19:32:45","2016-06-09 19:25:22"
"261","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 19:33:45","2016-06-09 19:25:22"
"262","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 19:34:45","2016-06-09 19:25:23"
"263","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 19:35:45","2016-06-09 19:25:23"
"264","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:36:45","2016-06-09 19:25:23"
"265","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","26","2016-06-07 19:37:45","2016-06-09 19:25:23"
"266","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","26","2016-06-07 19:38:45","2016-06-09 19:25:23"
"267","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","23","2016-06-07 19:39:45","2016-06-09 19:25:23"
"268","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 19:40:45","2016-06-09 19:25:23"
"269","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:41:45","2016-06-09 19:25:23"
"270","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 19:42:45","2016-06-09 19:25:23"
"271","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 19:43:45","2016-06-09 19:25:23"
"272","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","24","2016-06-07 19:44:45","2016-06-09 19:25:23"
"273","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 19:45:45","2016-06-09 19:25:23"
"274","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:46:45","2016-06-09 19:25:23"
"275","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 19:47:45","2016-06-09 19:25:23"
"276","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","31","2016-06-07 19:48:45","2016-06-09 19:25:23"
"277","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 19:49:45","2016-06-09 19:25:23"
"278","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 19:50:45","2016-06-09 19:25:23"
"279","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:51:45","2016-06-09 19:25:23"
"280","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","23","2016-06-07 19:52:45","2016-06-09 19:25:23"
"281","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 19:53:45","2016-06-09 19:25:23"
"282","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 19:54:45","2016-06-09 19:25:23"
"283","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 19:55:45","2016-06-09 19:25:23"
"284","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 19:56:45","2016-06-09 19:25:23"
"285","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","30","2016-06-07 19:57:45","2016-06-09 19:25:23"
"286","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 19:58:45","2016-06-09 19:25:23"
"287","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 19:59:45","2016-06-09 19:25:23"
"288","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","24","2016-06-07 20:00:45","2016-06-09 19:25:24"
"289","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:01:45","2016-06-09 19:25:24"
"290","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","26","2016-06-07 20:02:45","2016-06-09 19:25:24"
"291","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 20:03:45","2016-06-09 19:25:24"
"292","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 20:04:45","2016-06-09 19:25:24"
"293","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 20:05:45","2016-06-09 19:25:24"
"294","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:06:45","2016-06-09 19:25:24"
"295","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","30","2016-06-07 20:07:45","2016-06-09 19:25:24"
"296","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 20:08:46","2016-06-09 19:25:24"
"297","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 20:09:46","2016-06-09 19:25:24"
"298","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 20:10:46","2016-06-09 19:25:24"
"299","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:11:46","2016-06-09 19:25:24"
"300","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 20:12:46","2016-06-09 19:25:24"
"301","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 20:13:46","2016-06-09 19:25:24"
"302","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 20:14:46","2016-06-09 19:25:24"
"303","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 20:15:46","2016-06-09 19:25:24"
"304","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:16:46","2016-06-09 19:25:24"
"305","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","40","2016-06-07 20:17:46","2016-06-09 19:25:24"
"306","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","39","2016-06-07 20:18:46","2016-06-09 19:25:24"
"307","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 20:19:46","2016-06-09 19:25:24"
"308","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","40","2016-06-07 20:20:46","2016-06-09 19:25:24"
"309","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:21:46","2016-06-09 19:25:24"
"310","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","41","2016-06-07 20:22:46","2016-06-09 19:25:24"
"311","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","40","2016-06-07 20:23:46","2016-06-09 19:25:24"
"312","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 20:24:46","2016-06-09 19:25:24"
"313","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","43","2016-06-07 20:25:46","2016-06-09 19:25:24"
"314","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:26:46","2016-06-09 19:25:25"
"315","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","44","2016-06-07 20:27:46","2016-06-09 19:25:25"
"316","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","38","2016-06-07 20:28:46","2016-06-09 19:25:25"
"317","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","25","2016-06-07 20:29:46","2016-06-09 19:25:25"
"318","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 20:30:46","2016-06-09 19:25:25"
"319","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:31:46","2016-06-09 19:25:25"
"320","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","38","2016-06-07 20:32:46","2016-06-09 19:25:25"
"321","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","37","2016-06-07 20:33:46","2016-06-09 19:25:25"
"322","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","26","2016-06-07 20:34:46","2016-06-09 19:25:25"
"323","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","31","2016-06-07 20:35:46","2016-06-09 19:25:25"
"324","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:36:46","2016-06-09 19:25:25"
"325","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 20:37:46","2016-06-09 19:25:25"
"326","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","28","2016-06-07 20:38:46","2016-06-09 19:25:25"
"327","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 20:39:46","2016-06-09 19:25:25"
"328","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","31","2016-06-07 20:40:46","2016-06-09 19:25:25"
"329","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:41:46","2016-06-09 19:25:25"
"330","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 20:42:46","2016-06-09 19:25:25"
"331","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 20:43:46","2016-06-09 19:25:25"
"332","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 20:44:46","2016-06-09 19:25:25"
"333","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 20:45:46","2016-06-09 19:25:25"
"334","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:46:46","2016-06-09 19:25:25"
"335","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 20:47:46","2016-06-09 19:25:26"
"336","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","34","2016-06-07 20:48:46","2016-06-09 19:25:26"
"337","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 20:49:46","2016-06-09 19:25:26"
"338","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","27","2016-06-07 20:50:46","2016-06-09 19:25:26"
"339","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:51:46","2016-06-09 19:25:26"
"340","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 20:52:46","2016-06-09 19:25:26"
"341","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","32","2016-06-07 20:53:46","2016-06-09 19:25:26"
"342","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","21","2016-06-07 20:54:46","2016-06-09 19:25:26"
"343","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","35","2016-06-07 20:55:46","2016-06-09 19:25:26"
"344","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 20:56:46","2016-06-09 19:25:26"
"345","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","33","2016-06-07 20:57:46","2016-06-09 19:25:26"
"346","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","29","2016-06-07 20:58:46","2016-06-09 19:25:26"
"347","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","43","2016-06-07 20:59:46","2016-06-09 19:25:26"
"348","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","43","2016-06-07 21:00:46","2016-06-09 19:25:26"
"349","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:01:46","2016-06-09 19:25:26"
"350","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:02:46","2016-06-09 19:25:26"
"351","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:03:46","2016-06-09 19:25:26"
"352","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:04:46","2016-06-09 19:25:26"
"353","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:05:46","2016-06-09 19:25:26"
"354","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:06:46","2016-06-09 19:25:26"
"355","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:07:46","2016-06-09 19:25:27"
"356","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:08:46","2016-06-09 19:25:27"
"357","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:09:46","2016-06-09 19:25:27"
"358","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:10:46","2016-06-09 19:25:27"
"359","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:11:46","2016-06-09 19:25:27"
"360","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:12:46","2016-06-09 19:25:27"
"361","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:13:46","2016-06-09 19:25:27"
"362","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:14:46","2016-06-09 19:25:27"
"363","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:15:46","2016-06-09 19:25:27"
"364","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:16:46","2016-06-09 19:25:27"
"365","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:17:46","2016-06-09 19:25:27"
"366","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:18:46","2016-06-09 19:25:27"
"367","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:19:46","2016-06-09 19:25:27"
"368","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:20:46","2016-06-09 19:25:27"
"369","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:21:47","2016-06-09 19:25:27"
"370","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:22:47","2016-06-09 19:25:27"
"371","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:23:47","2016-06-09 19:25:27"
"372","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:24:47","2016-06-09 19:25:27"
"373","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:25:47","2016-06-09 19:25:27"
"374","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:26:47","2016-06-09 19:25:27"
"375","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:27:47","2016-06-09 19:25:27"
"376","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:28:47","2016-06-09 19:25:27"
"377","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:29:47","2016-06-09 19:25:28"
"378","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:30:47","2016-06-09 19:25:28"
"379","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:31:47","2016-06-09 19:25:28"
"380","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:32:47","2016-06-09 19:25:28"
"381","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:33:47","2016-06-09 19:25:28"
"382","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:34:47","2016-06-09 19:25:28"
"383","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:35:47","2016-06-09 19:25:28"
"384","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:36:47","2016-06-09 19:25:28"
"385","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:37:47","2016-06-09 19:25:28"
"386","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:38:47","2016-06-09 19:25:28"
"387","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:39:47","2016-06-09 19:25:28"
"388","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:40:47","2016-06-09 19:25:28"
"389","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:41:47","2016-06-09 19:25:28"
"390","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:42:47","2016-06-09 19:25:28"
"391","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:43:47","2016-06-09 19:25:28"
"392","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:44:47","2016-06-09 19:25:28"
"393","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:45:47","2016-06-09 19:25:28"
"394","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:46:47","2016-06-09 19:25:28"
"395","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:47:47","2016-06-09 19:25:28"
"396","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:48:47","2016-06-09 19:25:28"
"397","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:49:47","2016-06-09 19:25:28"
"398","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:50:47","2016-06-09 19:25:28"
"399","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:51:47","2016-06-09 19:25:28"
"400","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:52:47","2016-06-09 19:25:28"
"401","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:53:47","2016-06-09 19:25:29"
"402","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:54:47","2016-06-09 19:25:29"
"403","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 21:55:47","2016-06-09 19:25:29"
"404","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:56:47","2016-06-09 19:25:29"
"405","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:57:47","2016-06-09 19:25:29"
"406","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:58:47","2016-06-09 19:25:29"
"407","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 21:59:47","2016-06-09 19:25:29"
"408","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:00:47","2016-06-09 19:25:29"
"409","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:01:47","2016-06-09 19:25:29"
"410","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:02:47","2016-06-09 19:25:29"
"411","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:03:47","2016-06-09 19:25:29"
"412","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:04:47","2016-06-09 19:25:29"
"413","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:05:47","2016-06-09 19:25:29"
"414","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:06:47","2016-06-09 19:25:29"
"415","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:07:47","2016-06-09 19:25:29"
"416","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:08:47","2016-06-09 19:25:29"
"417","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:09:47","2016-06-09 19:25:29"
"418","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:10:47","2016-06-09 19:25:29"
"419","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:11:47","2016-06-09 19:25:29"
"420","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:12:47","2016-06-09 19:25:29"
"421","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:13:47","2016-06-09 19:25:29"
"422","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:14:47","2016-06-09 19:25:29"
"423","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:15:47","2016-06-09 19:25:29"
"424","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:16:47","2016-06-09 19:25:29"
"425","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:17:47","2016-06-09 19:25:29"
"426","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:18:47","2016-06-09 19:25:29"
"427","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:19:47","2016-06-09 19:25:29"
"428","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","1","2016-06-07 22:20:47","2016-06-09 19:25:29"
"429","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:21:47","2016-06-09 19:25:30"
"430","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:22:47","2016-06-09 19:25:30"
"431","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:23:47","2016-06-09 19:25:30"
"432","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:24:47","2016-06-09 19:25:30"
"433","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:25:47","2016-06-09 19:25:30"
"434","C-003","一般社団法人　葛西地震研究所","葛西観測所－Ａ","0","2016-06-07 22:26:47","2016-06-09 19:25:30"
